# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
481	557.217	86.556	85.299	0.2539155
482	558.383	86.556	85.299	0.2538771
483	559.551	86.735	85.476	0.2538408
484	560.717	86.735	85.476	0.2537894
485	561.912	86.914	85.654	0.2537023
486	563.08	86.914	85.654	0.2536326
487	564.248	87.092	85.83	0.2535757
488	565.406	87.092	85.83	0.2535465
489	566.571	87.299	86.006	0.2534959
490	567.738	87.299	86.006	0.2534645
491	568.905	87.477	86.182	0.2534009
492	570.068	87.477	86.182	0.2533675
493	571.236	87.653	86.357	0.2533097
494	572.403	87.653	86.357	0.2532721
495	573.552	87.83	86.532	0.2532396
496	574.735	87.83	86.532	0.2532165
497	575.896	88.006	86.619	0.2531444
498	577.05	88.006	86.619	0.2530918
499	578.203	88.181	86.879	0.2530467
500	579.355	88.181	86.879	0.2530023
501	580.508	88.356	87.052	0.2529652
502	581.675	88.356	87.052	0.2529097
503	582.823	88.531	87.225	0.2528795
504	583.99	88.531	87.225	0.2528481
505	585.145	88.705	87.397	0.2528285
506	586.306	88.705	87.397	0.2527878
507	587.466	88.878	87.569	0.2527387
508	588.621	88.878	87.569	0.252694
509	589.787	89.052	87.74	0.2526488
510	590.94	89.052	87.74	0.2526089
511	592.105	89.225	87.911	0.252571
512	593.271	89.225	87.911	0.2525515
513	594.423	89.398	88.082	0.252516
514	595.576	89.398	88.082	0.2524807
515	596.741	89.57	88.252	0.2524375
516	597.956	89.742	88.422	0.2524007
517	599.112	89.742	88.422	0.2523617
518	600.267	89.942	88.676	0.2523368
519	601.421	89.942	88.676	0.2522951
520	602.593	90.113	88.845	0.2522519
521	603.76	90.113	88.845	0.2522203
522	604.926	90.284	89.013	0.2521807
523	606.091	90.284	89.013	0.2521501
524	607.243	90.454	89.181	0.2521272
525	608.396	90.454	89.181	0.2520882
526	609.55	90.624	89.349	0.2520429
527	610.72	90.624	89.349	0.2520125
528	611.872	90.766	89.516	0.251966
529	613.039	90.766	89.516	0.2519322
530	614.21	90.963	89.683	0.2518892
531	615.374	90.963	89.683	0.2518781
532	616.539	91.132	89.85	0.2518498
533	617.703	91.132	89.85	0.2518619
534	618.856	91.302	90.017	0.2518308
535	620.021	91.302	90.017	0.2518068
536	621.186	91.469	90.183	0.2517734
537	622.349	91.469	90.183	0.2517326
538	623.503	91.638	90.349	0.2516774
539	624.659	91.638	90.349	0.2516402
540	625.81	91.805	90.515	0.2516087
541	626.961	91.805	90.515	0.2515663
542	628.111	91.974	90.68	0.2515261
543	629.276	91.974	90.68	0.2514979
544	630.442	92.141	90.845	0.2514583
545	631.602	92.141	90.845	0.2514243
546	632.763	92.308	91.01	0.251377
547	633.913	92.308	91.01	0.2513402
548	635.075	92.503	91.175	0.2513075
549	636.23	92.503	91.175	0.2512632
550	637.382	92.669	91.339	0.2512184
551	638.538	92.669	91.339	0.251185
552	639.691	92.836	91.503	0.2511513
553	640.856	92.836	91.503	0.2511086
554	642.006	93.001	91.667	0.2510664
555	643.158	93.001	91.667	0.2510311
556	644.31	93.167	91.83	0.2509984
557	645.494	93.167	91.83	0.250964
558	646.675	93.333	91.993	0.2509311
559	647.861	93.333	91.993	0.2508922
560	649.026	93.498	92.075	0.2508582
561	650.186	93.498	92.075	0.2508173
562	651.338	93.663	92.235	0.2507769
563	652.488	93.663	92.235	0.2507396
564	653.639	93.828	92.479	0.2506984
565	654.793	93.828	92.479	0.2506645
566	655.944	93.991	92.561	0.2506203
567	657.097	93.991	92.561	0.2505848
568	658.249	94.155	92.803	0.2505505
569	659.401	94.155	92.803	0.2505139
570	660.551	94.317	92.965	0.2504672
571	661.712	94.317	92.965	0.2504162
572	662.866	94.48	93.046	0.2503733
573	664.015	94.48	93.046	0.2503295
574	665.171	94.642	93.288	0.2502983
575	666.328	94.642	93.288	0.2502609
576	667.476	94.804	93.449	0.2502303
577	668.643	94.804	93.449	0.2501923
578	669.795	94.993	93.61	0.2501543
579	670.953	94.993	93.61	0.2501177
