# 4pts measurement, sourcing 25 µA
# index	time	T_plat(K)	T_samp(K)	V(V)
509	585.516	8.973	9.012	0.001243957
510	586.807	9.002	9.031	0.001249648
511	587.952	9.002	9.031	0.001241373
512	589.098	9.034	9.039	0.001252279
513	590.245	9.034	9.039	0.001252481
514	591.39	9.055	9.055	0.001253014
515	592.538	9.055	9.055	0.00126188
516	593.685	9.065	9.083	0.001253784
517	594.829	9.065	9.083	0.001262141
518	595.993	9.074	9.111	0.001263291
519	597.142	9.074	9.111	0.00126136
520	598.289	9.096	9.131	0.001268282
521	599.438	9.096	9.131	0.00126348
522	600.585	9.126	9.139	0.001269621
523	601.73	9.126	9.139	0.001272348
524	602.873	9.148	9.148	0.00126923
525	604.027	9.148	9.148	0.001275548
526	605.174	9.16	9.17	0.001272075
527	606.32	9.16	9.17	0.001275916
528	607.468	9.171	9.204	0.001278536
529	608.615	9.171	9.204	0.001276615
530	609.76	9.194	9.232	0.001279969
531	610.906	9.194	9.232	0.001279163
532	612.076	9.224	9.243	0.001280989
533	613.222	9.224	9.243	0.001284142
534	614.368	9.236	9.252	0.001280835
535	615.512	9.236	9.252	0.001284687
536	616.656	9.265	9.271	0.001283502
537	617.803	9.265	9.271	0.001284651
538	618.947	9.295	9.302	0.001286999
539	620.093	9.295	9.302	0.001285233
540	621.236	9.315	9.333	0.001287011
541	622.38	9.315	9.333	0.001286513
542	623.525	9.324	9.35	0.001287995
543	624.67	9.324	9.35	0.001288587
544	625.817	9.336	9.357	0.001287271
545	626.97	9.336	9.357	0.001289181
546	628.115	9.356	9.365	0.00128899
547	629.261	9.356	9.365	0.001288599
548	630.406	9.385	9.391	0.001290579
549	631.554	9.385	9.391	0.00128937
550	632.699	9.409	9.424	0.001290069
551	633.846	9.409	9.424	0.001289594
552	635.007	9.421	9.445	0.001289915
553	636.153	9.421	9.445	0.001291716
554	637.302	9.434	9.455	0.001290412
555	638.449	9.434	9.455	0.001291586
556	639.594	9.468	9.467	0.00129116
557	640.739	9.468	9.467	0.001291148
558	641.884	9.486	9.492	0.001291491
559	643.032	9.486	9.492	0.001292083
560	644.179	9.513	9.525	0.001292724
561	645.326	9.513	9.525	0.001292807
562	646.472	9.527	9.55	0.001292249
563	647.618	9.527	9.55	0.00129283
564	648.765	9.536	9.56	0.00129212
565	649.913	9.536	9.56	0.001292487
566	651.068	9.553	9.567	0.001293377
567	652.217	9.553	9.567	0.001292368
568	653.366	9.581	9.587	0.001292784
569	654.514	9.581	9.587	0.001293577
570	655.658	9.61	9.618	0.001293423
571	656.801	9.61	9.618	0.001294028
572	657.947	9.622	9.644	0.001293673
573	659.095	9.622	9.644	0.001293708
574	660.241	9.63	9.656	0.001293388
575	661.385	9.63	9.656	0.001293708
576	662.529	9.644	9.662	0.00129385
577	663.674	9.644	9.662	0.001293434
578	664.819	9.67	9.677	0.001294395
579	665.977	9.67	9.677	0.001294158
580	667.121	9.702	9.707	0.001293874
581	668.28	9.702	9.707	0.00129417
582	669.424	9.725	9.728	0.001294667
583	670.57	9.725	9.728	0.001294811
584	671.717	9.74	9.754	0.001294739
585	672.862	9.74	9.754	0.001294004
586	674.007	9.772	9.791	0.001294608
587	675.15	9.772	9.791	0.001295201
588	676.296	9.789	9.818	0.00129481
589	677.446	9.789	9.818	0.001294869
590	678.592	9.797	9.827	0.001294573
591	679.743	9.797	9.827	0.00129487
592	680.887	9.813	9.831	0.001294858
593	682.034	9.813	9.831	0.001294987
594	683.179	9.844	9.873	0.0012952
595	684.33	9.844	9.873	0.001295023
596	685.475	9.878	9.893	0.001295782
597	686.625	9.878	9.893	0.001295663
598	687.772	9.893	9.921	0.001294987
599	688.918	9.893	9.921	0.001295308
600	690.079	9.901	9.933	0.00129507
601	691.223	9.901	9.933	0.001295378
602	692.367	9.911	9.933	0.001295177
603	693.522	9.911	9.933	0.001295178
604	694.671	9.938	9.949	0.001295603
605	695.814	9.938	9.949	0.001295177
606	696.963	9.971	9.983	0.001295911
607	698.107	9.971	9.983	0.001295533
608	699.255	9.995	10.019	0.001295497
609	700.401	9.995	10.019	0.001295936
610	701.545	10.003	10.036	0.001295924
611	702.701	10.003	10.036	0.001295343
612	703.846	10.012	10.039	0.001295876
613	704.995	10.012	10.039	0.00129609
614	706.139	10.034	10.069	0.001295735
615	707.285	10.034	10.069	0.001295757
616	708.438	10.067	10.076	0.001296018
617	709.587	10.067	10.076	0.001295473
618	710.736	10.096	10.115	0.001295592
619	711.883	10.096	10.115	0.001296279
620	713.031	10.109	10.141	0.001295852
621	714.174	10.109	10.141	0.00129596
622	715.318	10.114	10.145	0.00129679
623	716.468	10.114	10.145	0.001295699
624	717.614	10.124	10.141	0.001295971
625	718.76	10.124	10.141	0.001295864
626	719.909	10.155	10.164	0.001295924
627	721.054	10.155	10.164	0.00129635
628	722.205	10.188	10.203	0.001295615
629	723.352	10.188	10.203	0.00129622
630	724.499	10.205	10.235	0.001296515
631	725.641	10.205	10.235	0.001295876
632	726.788	10.232	10.243	0.00129622
633	727.933	10.232	10.243	0.001296017
634	729.08	10.257	10.245	0.001296516
635	730.227	10.257	10.245	0.001296125
636	731.372	10.263	10.289	0.001296326
637	732.517	10.263	10.289	0.001296979
638	733.66	10.267	10.298	0.001296682
639	734.803	10.267	10.298	0.001296173
640	735.956	10.292	10.337	0.001296268
641	737.119	10.292	10.337	0.001296504
642	738.264	10.331	10.353	0.001296279
643	739.415	10.331	10.353	0.001295924
644	740.56	10.362	10.353	0.001296137
645	741.708	10.362	10.353	0.001296267
646	742.861	10.375	10.369	0.001296659
647	744.006	10.375	10.369	0.001296552
648	745.151	10.377	10.402	0.001297345
